id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,66,13,1,1,0,1,l,1
I02,82,33,1,1,0,2,l,1
I03,76,16,1,1,0,3,l,1
I04,98,7,1,1,0,4,l,1
I05,71,23,1,1,0,5,l,1
I06,80,9,1,1,0,6,l,1
I07,86,33,1,1,0,7,l,1
I08,100,39,1,1,0,8,l,1
I09,85,45,1,1,0,9,l,1
I10,31,98,1,1,0,10,l,1
I11,68,11,1,1,0,11,l,1
I12,76,32,1,1,0,12,l,1
I13,71,29,1,1,0,13,l,1
I14,67,46,1,1,0,14,l,1
I15,41,66,1,1,0,15,l,1
I16,92,87,1,1,0,16,l,1
I17,66,25,1,1,0,17,l,1
I18,35,70,1,1,0,18,l,1
I19,93,2,1,1,0,19,l,1
I20,87,4,1,1,0,20,l,1
I21,69,32,1,1,0,21,l,1
I22,86,30,1,1,0,22,l,1
I23,99,65,1,1,0,23,l,1
I24,87,33,1,1,0,24,l,1
I25,21,66,1,1,0,25,l,1
I26,90,14,1,1,0,26,l,1
I27,80,40,1,1,0,27,l,1
I28,44,81,1,1,0,28,l,1
I29,99,32,1,1,0,29,l,1
I30,4,10,1,1,0,30,l,1
I31,53,76,1,1,0,31,l,1
I32,77,25,1,1,0,32,l,1
I33,37,24,1,1,0,33,l,1
I34,89,18,1,1,0,34,l,1
I35,99,25,1,1,0,35,l,1
I36,52,88,1,1,0,36,l,1
I37,38,28,1,1,0,37,l,1
I38,82,37,1,1,0,38,l,1
I39,5,89,1,1,0,39,l,1
I40,50,75,1,1,0,40,l,1
