,id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
1837,I1837,1200,1200,100,7.0,0,2,n,3
227,I0227,800,1200,2400,594.0,0,0,n,10
3058,I3058,600,600,800,649.0,0,3,n,10
974,I0974,600,600,200,3.0,0,3,n,3
647,I0647,800,800,1200,682.0,0,1,n,10
2648,I2648,1200,1200,2500,728.0,0,2,n,10
1907,I1907,800,1200,2400,180.0,0,0,n,10
669,I0669,800,800,1200,313.0,0,1,n,10
1641,I1641,800,800,1200,741.0,0,1,n,10
3779,I3779,600,600,800,215.0,0,3,n,10
3631,I3631,800,800,200,10.0,0,1,n,3
1747,I1747,1200,1200,2500,486.0,0,2,n,10
2706,I2706,1200,1200,2500,465.0,0,2,n,10
2808,I2808,600,600,200,12.0,0,3,n,3
3127,I3127,1200,1200,2500,375.0,0,2,n,10
2040,I2040,600,600,800,272.0,0,3,n,10
1730,I1730,800,800,200,14.0,0,1,n,3
2179,I2179,1200,1200,100,16.0,0,2,n,3
2962,I2962,600,600,800,585.0,0,3,n,10
3308,I3308,800,1200,200,9.0,0,0,n,3
2774,I2774,800,1200,200,9.0,0,0,n,3
1783,I1783,1200,1200,100,4.0,0,2,n,3
3389,I3389,800,800,200,5.0,0,1,n,3
3283,I3283,800,1200,200,19.0,0,0,n,3
3536,I3536,600,600,800,271.0,0,3,n,10
3662,I3662,600,600,800,645.0,0,3,n,10
2445,I2445,1200,1200,100,9.0,0,2,n,3
256,I0256,800,1200,2400,747.0,0,0,n,10
3124,I3124,800,800,200,13.0,0,1,n,3
3838,I3838,800,800,1200,689.0,0,1,n,10
2877,I2877,1200,1200,100,10.0,0,2,n,3
924,I0924,1200,1200,100,13.0,0,2,n,3
1900,I1900,800,1200,200,14.0,0,0,n,3
536,I0536,800,800,200,9.0,0,1,n,3
697,I0697,600,600,800,337.0,0,3,n,10
2668,I2668,800,800,200,10.0,0,1,n,3
1355,I1355,600,600,200,5.0,0,3,n,3
238,I0238,800,800,200,8.0,0,1,n,3
2091,I2091,800,800,1200,461.0,0,1,n,10
3934,I3934,800,800,1200,631.0,0,1,n,10
778,I0778,800,1200,200,12.0,0,0,n,3
1199,I1199,800,1200,2400,390.0,0,0,n,10
2970,I2970,1200,1200,100,18.0,0,2,n,3
1235,I1235,1200,1200,2500,495.0,0,2,n,10
344,I0344,1200,1200,100,13.0,0,2,n,3
656,I0656,600,600,200,9.0,0,3,n,3
2062,I2062,600,600,800,737.0,0,3,n,10
287,I0287,800,1200,200,5.0,0,0,n,3
3169,I3169,800,800,200,13.0,0,1,n,3
2966,I2966,800,800,1200,588.0,0,1,n,10
1303,I1303,800,800,1200,552.0,0,1,n,10
2615,I2615,800,800,1200,457.0,0,1,n,10
1139,I1139,800,1200,2400,408.0,0,0,n,10
2875,I2875,800,1200,200,8.0,0,0,n,3
2388,I2388,800,1200,2400,195.0,0,0,n,10
2941,I2941,600,600,800,729.0,0,3,n,10
1436,I1436,800,800,1200,758.0,0,1,n,10
2508,I2508,600,600,200,15.0,0,3,n,3
2501,I2501,800,1200,2400,361.0,0,0,n,10
356,I0356,1200,1200,2500,478.0,0,2,n,10
3647,I3647,800,1200,2400,362.0,0,0,n,10
1434,I1434,800,1200,200,10.0,0,0,n,3
2480,I2480,800,800,200,14.0,0,1,n,3
3139,I3139,600,600,800,636.0,0,3,n,10
2699,I2699,800,800,1200,535.0,0,1,n,10
3182,I3182,800,800,200,15.0,0,1,n,3
2659,I2659,800,800,1200,592.0,0,1,n,10
1408,I1408,800,800,200,10.0,0,1,n,3
2259,I2259,600,600,800,351.0,0,3,n,10
2213,I2213,1200,1200,2500,458.0,0,2,n,10
891,I0891,800,800,200,17.0,0,1,n,3
1737,I1737,1200,1200,100,11.0,0,2,n,3
2301,I2301,600,600,800,472.0,0,3,n,10
3239,I3239,600,600,800,465.0,0,3,n,10
905,I0905,1200,1200,100,16.0,0,2,n,3
3898,I3898,800,800,200,9.0,0,1,n,3
686,I0686,800,1200,200,12.0,0,0,n,3
58,I0058,1200,1200,100,11.0,0,2,n,3
3853,I3853,800,800,200,7.0,0,1,n,3
3061,I3061,800,800,200,6.0,0,1,n,3
1992,I1992,1200,1200,100,3.0,0,2,n,3
1191,I1191,800,800,200,18.0,0,1,n,3
402,I0402,1200,1200,100,19.0,0,2,n,3
3148,I3148,600,600,800,588.0,0,3,n,10
