,id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
3641,I3641,1500,1000,800,714.0,110,1,n,4
3123,I3123,1500,800,800,0.0,110,0,n,4
719,I0719,1500,1000,800,646.0,110,1,n,4
3865,I3865,1500,800,800,0.0,110,0,n,4
3608,I3608,1500,1000,800,0.0,110,1,n,4
2808,I2808,1500,1000,800,771.0,110,1,n,4
4067,I4067,1500,1000,800,876.0,110,1,n,4
4933,I4933,1500,1000,800,811.0,110,1,n,4
426,I0426,1500,800,800,932.0,110,0,n,4
3432,I3432,1500,1000,800,786.0,110,1,n,4
2982,I2982,1500,800,800,454.0,110,0,n,4
1423,I1423,1500,1000,800,823.0,110,1,n,4
2815,I2815,1500,800,800,811.0,110,0,n,4
3032,I3032,1500,800,800,735.0,110,0,n,4
1421,I1421,1500,1000,800,853.0,110,1,n,4
817,I0817,1500,1000,800,668.0,110,1,n,4
4969,I4969,1500,1000,800,934.0,110,1,n,4
4811,I4811,1500,1000,800,759.0,110,1,n,4
2403,I2403,1500,800,800,912.0,110,0,n,4
4947,I4947,1500,1000,800,537.0,110,1,n,4
2431,I2431,1500,800,800,473.0,110,0,n,4
3284,I3284,1500,800,800,689.0,110,0,n,4
1400,I1400,1500,1000,800,787.0,110,1,n,4
2297,I2297,1500,800,800,796.0,110,0,n,4
1188,I1188,1500,1000,800,982.0,110,1,n,4
2632,I2632,1500,800,800,1073.0,110,0,n,4
3739,I3739,1500,800,800,822.0,110,0,n,4
523,I0523,1500,800,800,1063.0,110,0,n,4
94,I0094,1500,1000,800,594.0,110,1,n,4
1514,I1514,1500,1000,800,582.0,110,1,n,4
2744,I2744,1500,800,800,642.0,110,0,n,4
4654,I4654,1500,800,800,653.0,110,0,n,4
3596,I3596,1500,1000,800,596.0,110,1,n,4
1839,I1839,1500,1000,800,0.0,110,1,n,4
800,I0800,1500,800,800,645.0,110,0,n,4
140,I0140,1500,1000,800,1079.0,110,1,n,4
2822,I2822,1500,1000,800,855.0,110,1,n,4
747,I0747,1500,800,800,1134.0,110,0,n,4
2842,I2842,1500,800,800,981.0,110,0,n,4
4154,I4154,1500,800,800,846.0,110,0,n,4
2484,I2484,1500,1000,800,763.0,110,1,n,4
779,I0779,1500,1000,800,631.0,110,1,n,4
4574,I4574,1500,800,800,0.0,110,0,n,4
4756,I4756,1500,800,800,703.0,110,0,n,4
705,I0705,1500,1000,800,683.0,110,1,n,4
2976,I2976,1500,1000,800,517.0,110,1,n,4
3457,I3457,1500,1000,800,649.0,110,1,n,4
4714,I4714,1500,1000,800,645.0,110,1,n,4
4532,I4532,1500,800,800,918.0,110,0,n,4
4,I0004,1500,800,800,0.0,110,0,n,4
1485,I1485,1500,1000,800,710.0,110,1,n,4
1178,I1178,1500,800,800,0.0,110,0,n,4
4903,I4903,1500,1000,800,968.0,110,1,n,4
1937,I1937,1500,1000,800,534.0,110,1,n,4
2462,I2462,1500,1000,800,672.0,110,1,n,4
149,I0149,1500,1000,800,995.0,110,1,n,4
26,I0026,1500,1000,800,1022.0,110,1,n,4
15,I0015,1500,1000,800,0.0,110,1,n,4
2454,I2454,1500,800,800,552.0,110,0,n,4
4002,I4002,1500,800,800,0.0,110,0,n,4
2753,I2753,1500,800,800,866.0,110,0,n,4
3650,I3650,1500,1000,800,0.0,110,1,n,4
1846,I1846,1500,1000,800,998.0,110,1,n,4
993,I0993,1500,800,800,750.0,110,0,n,4
147,I0147,1500,800,800,833.0,110,0,n,4
3142,I3142,1500,1000,800,692.0,110,1,n,4
4891,I4891,1500,1000,800,755.0,110,1,n,4
3945,I3945,1500,1000,800,1173.0,110,1,n,4
3695,I3695,1500,800,800,0.0,110,0,n,4
2705,I2705,1500,800,800,559.0,110,0,n,4
2398,I2398,1500,1000,800,656.0,110,1,n,4
3385,I3385,1500,1000,800,0.0,110,1,n,4
1708,I1708,1500,1000,800,724.0,110,1,n,4
1825,I1825,1500,1000,800,791.0,110,1,n,4
3429,I3429,1500,1000,800,690.0,110,1,n,4
2314,I2314,1500,1000,800,749.0,110,1,n,4
3263,I3263,1500,800,800,847.0,110,0,n,4
4719,I4719,1500,800,800,657.0,110,0,n,4
4709,I4709,1500,1000,800,887.0,110,1,n,4
237,I0237,1500,800,800,835.0,110,0,n,4
336,I0336,1500,800,800,917.0,110,0,n,4
4062,I4062,1500,800,800,773.0,110,0,n,4
72,I0072,1500,1000,800,684.0,110,1,n,4
4480,I4480,1500,800,800,737.0,110,0,n,4
2597,I2597,1500,1000,800,1026.0,110,1,n,4
415,I0415,1500,1000,800,1123.0,110,1,n,4
4866,I4866,1500,800,800,779.0,110,0,n,4
1510,I1510,1500,800,800,929.0,110,0,n,4
3396,I3396,1500,1000,800,957.0,110,1,n,4
33,I0033,1500,800,800,813.0,110,0,n,4
822,I0822,1500,800,800,550.0,110,0,n,4
4887,I4887,1500,1000,800,0.0,110,1,n,4
24,I0024,1500,1000,800,817.0,110,1,n,4
1457,I1457,1500,800,800,0.0,110,0,n,4
3522,I3522,1500,800,800,1200.0,110,0,n,4
