id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,5,25,1,1,0,1,l,1
I02,5,25,1,1,0,2,l,1
I03,26,5,1,1,0,3,l,1
I04,8,30,1,1,0,4,l,1
I05,30,15,1,1,0,5,l,1
I06,34,34,1,1,0,6,l,1
I07,21,25,1,1,0,7,l,1
I08,20,30,1,1,0,8,l,1
I09,27,22,1,1,0,9,l,1
I10,15,20,1,1,0,10,l,1
I11,3,20,1,1,0,11,l,1
I12,22,30,1,1,0,12,l,1
I13,10,34,1,1,0,13,l,1
I14,22,29,1,1,0,14,l,1
I15,19,22,1,1,0,15,l,1
I16,8,33,1,1,0,16,l,1
I17,9,23,1,1,0,17,l,1
I18,18,34,1,1,0,18,l,1
I19,8,16,1,1,0,19,l,1
I20,33,1,1,1,0,20,l,1
