id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,8,10,1,1,0,1,l,1
I02,6,5,1,1,0,2,l,1
I03,3,2,1,1,0,3,l,1
I04,10,10,1,1,0,4,l,1
I05,8,8,1,1,0,5,l,1
I06,2,2,1,1,0,6,l,1
I07,2,6,1,1,0,7,l,1
I08,10,6,1,1,0,8,l,1
I09,2,9,1,1,0,9,l,1
I10,5,8,1,1,0,10,l,1
I11,3,9,1,1,0,11,l,1
I12,2,1,1,1,0,12,l,1
I13,9,5,1,1,0,13,l,1
I14,7,8,1,1,0,14,l,1
I15,2,8,1,1,0,15,l,1
I16,3,8,1,1,0,16,l,1
I17,2,3,1,1,0,17,l,1
I18,4,2,1,1,0,18,l,1
I19,8,6,1,1,0,19,l,1
I20,6,3,1,1,0,20,l,1
