id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I0,2,6,8,1,0,0,n,100
I1,2,6,8,1,0,0,n,100
I2,2,6,8,1,0,0,n,100
I3,2,6,8,1,0,0,n,100
I4,2,6,8,1,0,0,n,100
I5,2,6,8,1,0,0,n,100
I6,2,6,8,1,0,0,n,100
I7,2,6,8,1,0,0,n,100
I8,2,6,8,1,0,0,n,100
I9,2,6,8,1,0,0,n,100
I10,2,6,8,1,0,0,n,100
I11,2,6,8,1,0,0,n,100
I12,2,6,8,1,0,0,n,100
I13,2,6,8,1,0,0,n,100
I14,2,6,8,1,0,0,n,100
I15,2,6,8,1,0,0,n,100
I16,2,6,8,1,0,0,n,100
I17,2,6,8,1,0,0,n,100
I18,2,6,8,1,0,0,n,100
I19,2,6,8,1,0,0,n,100
I20,8,4,10,1,0,1,n,100
I21,8,4,10,1,0,1,n,100
I22,8,4,10,1,0,1,n,100
I23,8,4,10,1,0,1,n,100
I24,8,4,10,1,0,1,n,100
I25,8,4,10,1,0,1,n,100
I26,8,4,10,1,0,1,n,100
I27,8,4,10,1,0,1,n,100
I28,8,4,10,1,0,1,n,100
I29,8,4,10,1,0,1,n,100
I30,8,4,10,1,0,1,n,100
I31,8,4,10,1,0,1,n,100
I32,8,4,10,1,0,1,n,100
I33,8,4,10,1,0,1,n,100
I34,8,4,10,1,0,1,n,100
I35,8,4,10,1,0,1,n,100
I36,8,4,10,1,0,1,n,100
I37,8,4,10,1,0,1,n,100
I38,8,4,10,1,0,1,n,100
I39,8,4,10,1,0,1,n,100
I40,8,4,10,1,0,1,n,100
I41,8,4,10,1,0,1,n,100
I42,8,4,10,1,0,1,n,100
I43,8,4,10,1,0,1,n,100
I44,8,4,10,1,0,1,n,100
I45,8,4,10,1,0,1,n,100
I46,8,4,10,1,0,1,n,100
I47,8,4,10,1,0,1,n,100
I48,8,4,10,1,0,1,n,100
I49,8,4,10,1,0,1,n,100
I50,8,4,10,1,0,1,n,100
I51,8,4,10,1,0,1,n,100
I52,8,4,10,1,0,1,n,100
I53,8,4,10,1,0,1,n,100
I54,8,4,10,1,0,1,n,100
I55,8,4,10,1,0,1,n,100
I56,8,4,10,1,0,1,n,100
I57,8,4,10,1,0,1,n,100
I58,8,4,10,1,0,1,n,100
I59,8,4,10,1,0,1,n,100
I60,8,4,10,1,0,1,n,100
I61,8,4,10,1,0,1,n,100
I62,8,4,10,1,0,1,n,100
I63,8,4,10,1,0,1,n,100
I64,8,4,10,1,0,1,n,100
I65,8,4,10,1,0,1,n,100
I66,8,4,10,1,0,1,n,100
I67,8,4,10,1,0,1,n,100
I68,8,4,10,1,0,1,n,100
I69,8,4,10,1,0,1,n,100
